Index,Account Id,Lead Owner,First Name,Last Name,Company,Phone 1,Phone 2,Email 1,Email 2,Website,Source,Deal Stage,Notes
486,SrVr1Aa7Ca,Cristina Ho,Yvonne,Morgan,Parrish-Curry,447.521.7452,5675254370,alejandra49@stanley.com,bartlettwalter@rivas.com,http://maldonado.net/,Trade Show,Disqualified,Right entire good stock fire fish across.
487,CmuT3aEy0c,Lawrence Ochoa,Tracie,Hudson,Boyle PLC,696.234.6561,379-291-1807x3357,tbishop@pineda.com,kari34@burch.com,http://williamson.info/,Facebook Ads,Contacted,Fund total style south wonder.
488,mRLu4eJFRP,Savannah David,Shelby,Livingston,"Gibson, Lucas and Young",001-242-707-6145x788,368-962-7662x415,rgill@colon-henry.biz,carlyford+blackburnmarissa@andrews-villegas.info,https://www.daniel.com/,Facebook Ads,Re-engagement,Pretty smile animal watch very drive water.
489,nOnYUNnjhj,Tabitha Sutton,Javier,S.,"Mercer, Wolf and Galvan",+1-245-371-6780,9793937119,edgar76+danabarr@wheeler-shelton.com,kellibell@dickson.com,https://www.gates.com/,Website Form,Contacted,Agent for suddenly interest these standard.
490,TD9yoxHSHz,Alice Dudley,Vanessa,Wall,"Woods, Smith and Robbins",275.512.1916x1225,455-410-6746x70324,kballard@stephens.biz,marciagallegos+destiny36@skinner.biz,https://www.morris-nixon.com/,Cold Email,New Lead,International miss relationship control candidate move sit.
491,5WUSRgGRGX,Michaela Cisneros,Cassandra,Zamora,"Pineda, Reynolds and Copeland",419.238.6966x01489,299.766.2649,bryanstephanie@gibbs.org,shellybowen@flynn-hopkins.info,http://mercado-kent.com/,Content Marketing,Closed Lost,Many kid long sort mission edge player.
492,UWsPswgkAZ,Samantha Pittman,Steven,Davila,Curry-Lozano,001-787-482-6522x4311,001-414-354-1744x957,nicolas20@ryan.com,colleenward@reilly.com,http://www.mack-good.com/,Webinars,Re-engagement,Beyond about forward democratic receive.
493,fIUzTT0w6s,Stacy Stephenson,Cassidy,S.,Hoffman PLC,884-668-8738x6207,319-336-8673,iwebb@willis.com,russellchelsea@downs.com,https://edwards.info/,Organic Search (SEO),Disqualified,Travel year yet garden recently who voice.
494,ys90Q8DCc2,Kelli Mccullough,Jonathon,L.,Combs-Mcgrath,445-829-2875,3278509185,rubiobradley@patterson-ryan.com,shannon78@keller.com,http://www.wolf.com/,Social Media,Closed Won,Network food could grow care seven.
495,A00GuoaqSA,Zoe Zuniga,Clinton,Esparza,Powell-Oneill,001-724-765-3299,001-682-459-5918x276,dustinarcher@hogan-baker.com,jimenezalec@lynn-page.com,http://www.powell.com/,Partner Program,Qualified,Evidence hot federal build.
496,mTipR4zuBC,Marilyn Giles,Olivia,Salinas,Wise-Carey,719-512-4806,+1-642-625-7019x9768,bwall@bright.com,cball@kelly-haas.com,http://www.carter.biz/,Partner Program,New Lead,Sing month sign brother can political decade.
497,YszkPnycRO,Sydney Montes,Molly,S.,Dickson Group,523-998-4386x286,761-817-3508x3718,tuckerdaisy@norton.com,milessherri@mejia.biz,http://hahn-charles.biz/,Facebook Ads,Proposal Sent,Structure program beat remember night me serve.
498,UJDUe2JQhP,Cathy Miranda,Heidi,C.,Gilbert-Friedman,723.374.9203x37974,001-745-338-5618x37965,ecaldwell@welch.com,cole73@peterson.biz,https://vasquez-wagner.info/,Cold Email,Disqualified,Population color sing along wife little.
499,NDjzzDRz17,Garrett Lindsey,Shawn,J.,"Montgomery, Frazier and Branch",754.679.7629x9332,(962)649-6315x86444,mcphersonhector@dixon.org,denise41@dudley.com,https://alexander.com/,Purchased List,Negotiation,Computer foot city.
500,HrQ7Wr4fjL,Nichole Wilcox,Anna,Riddle,Bates Group,741.208.4838x713,001-662-493-4336x067,moonjane@atkinson-ellis.com,derrick63@barnes-fleming.net,https://mcknight-sharp.com/,Organic Search (SEO),Contacted,Animal church way vote.
501,9dZeVZLxmo,Angelica Spence,Jaclyn,W.,Levy-Lucas,+1-475-291-7365x4929,981.793.8361x273,jacob59@haas.com,mrhodes@clements.com,https://frey.info/,Facebook Ads,Contacted,Institution business agent run.
502,J2UFPyHfaq,Thomas Ellis,Sonya,Cooper,Morgan-Castro,(691)404-5650,(724)502-1818x0296,lorettasalas@russell.net,mathisbrady@salinas.biz,https://mcfarland.biz/,Direct Traffic,Negotiation,Point peace let.
503,BGbfTkpIPc,Claudia Contreras,Jermaine,Valenzuela,Esparza LLC,6183024061,(813)976-4911,rtyler@davila.com,diamond39@boone.com,http://wong.biz/,Direct Traffic,Negotiation,Heart without thus case.
504,i6sl367aHE,Dawn Haney,Max,Hammond,Beck and Sons,339-774-8138x5102,001-855-672-9153x5900,tommy27@horne.com,stanleyrebecca@watkins-meyer.com,http://caldwell.com/,Trade Show,Qualified,Class career thousand summer road trial.
505,befBfug5eR,Omar Huynh,Miguel,W.,Bautista-Gregory,001-635-388-8113x995,(914)288-8617,anne90@conner.com,tonyahiggins@mcfarland.com,https://montes.org/,Facebook Ads,On Hold,Suggest article day stay from because him.
506,dmgBoAaZRQ,Becky Patel,Kristi,Hernandez,Briggs LLC,001-920-725-6581,+1-344-879-6113x90856,lambjaime@walls.com,barryadkins@hatfield.com,https://www.maxwell-sanders.org/,Google Ads,Negotiation,Evidence college sort television need.
507,ui6L88fwBD,Joanne Solomon,Reginald,Christian,"Hancock, Moran and Mcpherson",7436833609,(460)360-9143x2523,guyweaver@simpson-martin.net,kaitlinstrong@nichols.com,https://www.kelley.com/,Webinars,Negotiation,Mrs wall key old market hotel head.
508,4EXeYmlnkk,Emily Woodard,Edwin,Delgado,Brady LLC,585-511-0902x491,265-324-2068,wprince@mckay-rasmussen.com,angel40@moran.com,http://booker.org/,Organic Search (SEO),Closed Won,Win effect treat step pull.
509,vn4EPj60QG,Elizabeth Rich,Derrick,M.,"Hull, Ray and Parker",001-569-430-1964x30247,626-847-4694,jonathonguzman@hickman.org,ahouse@moore.com,http://www.oconnor.info/,Website Form,On Hold,Reveal hope everybody newspaper.
510,f0oDAiYjpm,Kristi Campbell,Anthony,Martin,Pratt Group,+1-242-387-3216,439-613-9694x88688,billy40@arroyo-lam.info,owiggins@acosta.net,https://ortiz.biz/,Purchased List,Closed Won,Weight experience notice speech whom side yard loss.
511,riDosH5Umw,Cindy Caldwell,Stephanie,J.,"Vincent, Orr and Acosta",7213998750,+1-324-903-9238,zoe55@cabrera.com,levivillarreal+levi01@flores.net,http://www.murray.com/,Facebook Ads,Disqualified,I local country.
512,xHsa3RnZsb,Jane Drake,Debbie,Evans,"Walsh, Osborne and Robles",(830)771-0065x520,(902)244-5833,ocherry@shields.com,mariahurst@myers-potter.biz,http://vang.com/,Google Ads,Negotiation,Pick TV available appear different mean.
513,x9hdP1GUHZ,Larry Sexton,Jacqueline,Roberts,"Paul, Stanley and Gonzalez",7755848805,426-968-9012x09015,gail22@frost-owen.com,kristin47@nguyen-church.com,https://www.webb.com/,Chatbot,On Hold,System support ready move ago region.
514,zuyio0CRGf,Antonio Shea,Kurt,Bates,Maynard PLC,001-235-639-3948x899,921.867.1689x111,amercer@schmitt-castillo.com,ronald54@parrish.biz,http://www.shelton-crane.org/,Purchased List,Proposal Sent,Push at these inside police writer.
515,KwxbZHkOAZ,Garrett Kline,Sean,H.,Bush-Cantrell,5464470668,(702)925-6270x94449,shaunnixon@joseph.com,kbates@lin-roberts.com,http://www.acevedo-murray.com/,Trade Show,Closed Lost,Congress that whole national.
516,aaZOJjpAML,Maxwell Hester,Patty,Villanueva,"Carr, Rocha and Castaneda",262-339-7306,+1-319-293-3308,jacksonduncan@cline-evans.com,zwilliams@glenn.biz,https://haley-foley.com/,Other,Disqualified,Argue example thousand bill member plant citizen.
517,IHcRcwy8di,Doris Mercer,Barbara,Lawrence,Ali and Sons,001-552-539-7333,393.690.9189x1053,chandlerjoy@figueroa.com,jonesjill@chapman.org,https://www.dawson.biz/,Partner Program,Proposal Sent,Third share receive trip raise ten whole.
518,5baRh5n2Ie,Adrian Mccullough,Selena,S.,Pena-Bonilla,259.352.1747,415.524.6400x0591,gloria17@potter.com,tanya73@stanton-deleon.com,https://faulkner.com/,Webinars,Re-engagement,Medical room argue possible whom close.
519,ZRqyZgeuYM,Penny Ross,Laurie,B.,Leach PLC,343-379-1317,001-709-377-9839,lewislaura+leonardjohnny@king-fuentes.info,angel94@garrison.com,https://buck.com/,Organic Search (SEO),Closed Won,Should service let evidence first raise lawyer.
520,f7TSyb7KGW,Peggy Hooper,Jimmy,Singleton,Morales-Jacobson,(214)882-3795x812,001-726-257-4932x09645,mackenziepetty@thornton.com,rebeccatravis@lyons-palmer.biz,https://www.foley.com/,Chatbot,On Hold,Whole join bed improve.
521,ouaASRQGQN,Andre Larson,David,Archer,Browning LLC,001-298-543-1998x399,825.676.0117,marissa03@stark.com,brittanytodd@burke-oconnor.com,http://west.com/,Cold Call,Re-engagement,Fight least particular model price responsibility must cover.
522,0mAJl7ZJsi,Alvin Hardin,Edgar,Mckee,Hardin-Horton,855.558.8177x53023,001-913-709-2249x486,dylan30@stout.com,gordon13@pace-golden.info,http://calhoun.com/,Cold Call,Closed Won,Prepare black television suggest civil each product ever.
523,JH85BDMHWr,Meredith Ellison,Cynthia,Fletcher,Daniels-Bernard,958.646.2545x56046,642-466-0240,pughgina@collier.com,terrirodriguez@walter.biz,http://galvan.info/,Trade Show,Closed Lost,North leader behind require author bit.
524,Mg4dmaeUVH,Pedro Mcfarland,Shannon,Grant,Hopkins-Santana,(222)969-0872x79466,(354)919-7182,barajasyolanda+adriana71@espinoza-blanchard.net,mckinneyisaac@haas.biz,https://kerr.com/,Organic Search (SEO),New Lead,Letter bill create ability bed wall situation.
525,pWbvlWjDAU,Hunter Mcknight,Gabrielle,Bauer,Mclaughlin-Cortez,+1-588-620-9246x39284,575.647.8545,kristiegardner+troy55@velasquez.info,dferguson@flynn.com,http://www.walsh.biz/,Facebook Ads,Contacted,Consider bad job candidate much cell believe identify.
526,53ylRGIdsG,Corey Crane,Jim,Young,Obrien-Baker,(268)205-3821x4041,983.701.2502x812,doris41@dickerson-mendoza.org,glenkemp+latoyapark@figueroa.com,https://krueger.net/,Purchased List,New Lead,Work hit others without.
527,KSxsRtplV1,Brianna Hahn,Ernest,C.,Goodman Ltd,8804886027,752-723-8092x224,amartinez@dunlap.net,jshea@lambert.info,http://estrada-hodges.com/,Facebook Ads,Qualified,Guy man information decide right run.
528,XiU2QbEffz,Louis Huber,Patricia,Gonzalez,Watkins-Gonzalez,(842)359-8838x65358,001-971-319-1635x52045,jackschwartz@duncan-macdonald.biz,summerswesley@foley.net,https://roach.net/,Referral,Qualified,Be account forward center someone admit magazine condition.
529,eBERX0IS2j,Tom Wilson,Gregory,Li,Atkinson-Huff,(838)572-3137x30842,+1-399-312-3546,vernon45@hoover.org,xramos@watson.com,https://www.richardson.info/,Retargeting Ads,Re-engagement,Amount although right financial sit say card.
530,CMizNZGKz7,Allison Matthews,Tabitha,Hall,"Holder, Buck and Wallace",324-653-0331x829,+1-776-593-8003x537,cherylcollins@carson.com,riversdebra@cuevas.com,http://bowen-forbes.biz/,Direct Traffic,Disqualified,Need almost accept drop style.
531,P6vuH7HuAw,Clinton Golden,Marcia,Norton,Stewart-Mann,984-427-8265,+1-517-401-8025,sloanvickie@becker-james.biz,joanna77@schwartz-macias.com,http://www.landry.info/,Other,New Lead,Treatment lot behind create trip themselves important street.
532,VfWfyuOgUb,Bruce Gould,Jon,Forbes,Sharp-Salazar,(278)499-2674x0818,+1-383-875-0163,dkim@pugh-ellison.com,zachary32@fisher-mayo.com,http://www.mcfarland.com/,Partner Program,Contacted,Keep wife sign statement woman move.
533,pxPyHvY50P,Cassandra Fitzpatrick,Miranda,Everett,Solomon Ltd,+1-937-731-7804,001-884-930-0369,cochranthomas+isaiahvalentine@stein-blake.com,edwin16@wiley.com,http://simpson.org/,Social Media,Disqualified,Prepare paper design such hotel style.
534,5WUSRgGRGX,Michaela Cisneros,Cassandra,Z.,"Pineda, Reynolds and Copeland",299.766.2649,419.238.6966x01489,shellybowen+dereksummers@flynn-hopkins.info,bryanstephanie@gibbs.org,http://mercado-kent.com/,Content Marketing,Closed Lost,Many kid long sort mission edge player.
535,CNrazadAOJ,Caitlyn Welch,Cathy,Walls,Hull-Daniel,467.409.3635,581.731.8719x4701,maureenrandall@beck.com,willie90@sexton.com,https://ruiz-estrada.info/,Networking Event,Qualified,Significant almost fill system very ago lot.
536,NYXkEljAyS,Eric Delacruz,Cody,Choi,Hensley PLC,383-759-8798x41424,+1-973-567-8567,jnovak@mcknight.net,mcculloughshelby@harvey.com,https://lee.com/,Google Ads,Closed Won,Lead language team city.
537,502jD9Cchy,Suzanne Meza,Eddie,E.,Hart-Mata,(476)775-4758,320-427-6960,bonnieduncan+muellerbrandon@baldwin.com,ricky87@mclean-valencia.com,https://www.richardson-deleon.biz/,Networking Event,On Hold,Space become method method history reveal culture.
538,bTl7JvHjUh,Sylvia Weber,Daryl,Wilkinson,"Price, Mosley and Davila",001-656-797-7955,943.371.8119x9254,maddoxjoan@farley-acosta.com,edward84@maynard.net,https://www.cowan.com/,LinkedIn Outreach,Re-engagement,Time happen since old you plant economic.
539,cNIOZ3m1fS,Sonya Payne,Bianca,Perry,Ingram-Scott,219.799.9449x0970,(460)220-5496x65804,duartebobby@friedman-soto.biz,jharper@larson-rasmussen.com,https://www.ortiz.com/,Cold Call,Qualified,Practice require truth always few.
540,rkkH7rhEkR,Terri Jones,Caleb,Wade,"Sheppard, Huber and Graves",(905)951-9675x749,(843)890-2716x8340,tbuckley@gentry-krueger.com,audreyhale@hawkins-vega.biz,http://www.james.com/,Webinars,Proposal Sent,Research amount program various.
541,hLjVD4hYPe,Albert Rosales,Miguel,S.,Brown Group,+1-553-689-1384x62624,(722)392-0482,wlin@case-benson.com,rogerbarton@collier.biz,http://www.arroyo.info/,Trade Show,Negotiation,Character draw activity face.
542,T9srSbdqCG,Emma Higgins,Sheri,Sanders,Jacobson Group,625.870.0350,+1-872-627-4713x30427,leonardmonica@benitez.com,frank75@hansen-francis.info,http://tapia.com/,Referral,Contacted,Will kitchen good boy seem suffer.
543,99oxTIvbSw,Connor Buckley,Nancy,Schaefer,Davis-Saunders,001-330-665-0424x8602,430-200-5537,crystalkeller@wilson-shepard.com,hconner@hester.com,http://zimmerman-osborne.biz/,Google Ads,Negotiation,Nor detail conference those.
544,CNrazadAOJ,Caitlyn Welch,Cathy,W.,Hull-Daniel,467.409.3635,581.731.8719x4701,willie90@sexton.com,maureenrandall+riley36@beck.com,https://ruiz-estrada.info/,Networking Event,Qualified,Significant almost fill system very ago lot.
545,Kvn7o6Vkgr,Tracey Humphrey,Lisa,Cordova,Franco Ltd,+1-840-404-4458x5799,930.222.2659x2399,norrisdominique@cordova.org,thomasshelly@black.info,https://www.day-barber.com/,Chatbot,Proposal Sent,Employee economy pull project.
546,AHDJ8mmArX,Glenda Palmer,Seth,H.,"Keller, Tyler and Taylor",(390)932-0938x28914,818-703-0799,maddenkatie@oconnor.info,cpratt@townsend-arnold.com,http://www.alvarez-schmidt.com/,Direct Traffic,Closed Lost,Catch country really course.
547,AzXX3v2B9r,Kristine Green,Jeff,Cuevas,Banks-Garner,847.965.9617,870.337.5515x610,carlos86@madden.com,jaimetapia+victor72@beasley.com,https://www.skinner.com/,Chatbot,Closed Won,Citizen PM experience increase executive prove answer.
548,ew0aRkswCm,Tom Thomas,Thomas,K.,Fitzgerald-Krause,+1-553-494-0599x205,+1-850-623-2616x4556,beverly21@sampson.com,swansonbonnie@jarvis-gould.org,https://www.beasley-orr.com/,Cold Email,Proposal Sent,Phone space food throw return above.
549,MGuRjHN2Cw,Isabel Le,Nicolas,Vasquez,"Guzman, Moody and Dudley",+1-945-792-0821x40203,001-260-915-6671x299,gherman@austin-cowan.com,lindsayvaldez@wood.org,https://www.dillon.biz/,Facebook Ads,Qualified,Fly happen director.
550,z5RZD41p0q,Martha Dudley,Gene,Morrow,Shaw PLC,527.609.5489,(728)443-7905x7661,kiarachurch@edwards.com,kellylatoya@warner.com,http://www.hughes.com/,Content Marketing,Proposal Sent,Simple little court free.
551,Wlk7oMMkLR,Gary Castillo,Edward,House,Malone-Oneal,577-716-7771x185,806-346-1340x380,dennisschneider@boyd.com,gregg41@fleming.com,http://www.rios-miller.org/,Website Form,On Hold,Beautiful exist resource right play.
552,jv853ZNgUU,Dylan Dougherty,Jodi,Stone,Roach-Brady,001-387-556-5301,001-206-543-9067x15451,meredithallen@french-ibarra.com,rebecca05@lambert-garner.net,https://blair.net/,Content Marketing,Disqualified,Site hundred past skill receive alone write.
553,JH85BDMHWr,Meredith Ellison,Cynthia,Fletcher,Daniels-Bernard,958.646.2545x56046,642-466-0240,pughgina@collier.com,terrirodriguez@walter.biz,http://galvan.info/,Trade Show,Closed Lost,Method indicate clearly.
554,MhxAEmop9V,Phyllis Vasquez,Derrick,Andrade,Jacobs PLC,(930)802-2821x9116,+1-354-415-6915x43951,mercergail@herring.com,kelly89@holmes.biz,http://haas-olsen.biz/,Retargeting Ads,Closed Won,Technology term that happen contain program war.
555,tLZlhweEox,Trevor Snyder,Mckenzie,Lutz,Mcintosh-Vasquez,001-686-323-5197,206.213.9067x53021,vernon29@mcgrath-bowers.biz,jimenezbianca@whitaker.com,https://www.beck.net/,Content Marketing,Disqualified,Begin could yard red official magazine.
556,ia05VUtMVC,Carol Cain,Theresa,Chavez,"Lloyd, Martin and Mullins",596-618-9616x8701,329.875.6177,lucas40@knight.com,melendeztara@stone.com,http://www.dunlap.com/,Retargeting Ads,Disqualified,Carry oil age carry front sort rule.
557,MGuRjHN2Cw,Isabel Le,Nicolas,V.,"Guzman, Moody and Dudley",+1-945-792-0821x40203,001-260-915-6671x299,lindsayvaldez@wood.org,gherman@austin-cowan.com,https://www.dillon.biz/,Facebook Ads,Qualified,Fly happen director.
558,ljC1NwXX5s,Rhonda Parker,Christine,Anthony,"Cherry, Mckay and Hogan",237.353.1948x13662,617.515.5354x90156,dmerritt@howard.info,marshrhonda@rasmussen.com,http://www.bentley.com/,Google Ads,Re-engagement,Road put piece consider explain walk miss.
559,HTMxgR1SHq,Ernest Tate,Regina,Flores,Johns-Grant,748-767-7015,985-992-3704,yswanson@chang-henry.net,randyhernandez@taylor.com,http://fowler-torres.org/,Networking Event,Proposal Sent,Voice land develop source camera.
560,BigyqcO33j,Kiara Hebert,Julian,P.,"Garrett, Howell and Salinas",001-617-428-4527x82752,351.850.1691,daviesjessica+crosbytimothy@andersen-beck.org,kristabenson@stafford-haynes.com,http://estes.net/,Cold Call,Disqualified,Get really nation drop two direction.
561,msT8TroUeN,Jessica Wallace,Whitney,L.,Norman Inc,(950)440-8716x44895,(619)249-8362x1341,dcarpenter@montoya.com,jorgearnold@calhoun.net,http://www.ashley.biz/,Retargeting Ads,Contacted,Well eat building us beyond explain heart.
562,YjQArdZf2E,Kristine Meyer,Evelyn,Hayes,Peterson Inc,(941)381-4337x995,(745)219-3593,fglover@nixon.com,corywhitaker@rasmussen.com,http://www.bailey.net/,Website Form,Negotiation,Floor executive assume Congress.
563,a9oJ3MufJK,Kirk Kline,Edwin,Huynh,"Beltran, Wang and Spears",210-420-4765,988.467.5746x56799,nmccarthy@herring-rodriguez.net,mitchell87@forbes.com,http://woodard.com/,Trade Show,Negotiation,Focus move those phone rather.
564,ATDvIGdTDj,Tasha Cantrell,Janice,Maynard,Shepherd Inc,+1-875-568-1644x91865,496-473-1421x159,jenny69@reilly-shepherd.biz,jaclynmeyer@leonard-johnston.org,https://pace.com/,Webinars,New Lead,Something spring outside far else.
565,r0Zhn7UKez,Cindy Gomez,Jimmy,Kane,Solis-Hunt,8267802684,200-354-2355,geoffreygay@brady.com,oburch@wallace-perkins.com,https://carrillo.com/,Partner Program,Qualified,Popular leader identify poor car peace suggest.
566,Jtj0tk1Z4y,Brian Mata,Catherine,Jenkins,Burke-Jensen,+1-339-360-8780x6804,001-373-224-1471x26887,joshua49@flynn.com,swansonangelica+lisabenjamin@jackson.com,http://shea-watts.org/,Website Form,Closed Lost,Tough though exactly upon.
567,3i9rmkFccg,Charlene Pace,Elaine,Nixon,"Bright, Mullen and Weiss",270-605-0088x728,655-515-0393x9645,careyjason@bean.com,boneal@estes.com,http://www.shea-miles.com/,Direct Traffic,Re-engagement,Him close simple stock must police people.
568,LPXscKKJK7,Franklin Norman,Cesar,C.,"Wilson, Cook and Manning",+1-239-227-8939x67001,798-671-0239x6470,baxterlinda@santiago.com,max41+lisabryan@bowers-bass.com,https://baxter.com/,Other,Contacted,Half space population old.
569,AirECL86dF,Audrey Perez,Cody,Lawson,Obrien-Bell,9589630280,001-553-487-4476x8346,rebekahherrera@mcneil.com,tstark@cordova.info,http://www.velazquez-larsen.com/,Google Ads,Re-engagement,Figure thought listen shake risk generation.
570,5apz9z4fP2,Olivia Crane,Jeremy,Stafford,Thornton LLC,001-337-648-6159x7081,379.395.3957x68488,tcarney@williams.biz,ivan97@kirby.biz,https://www.martinez.biz/,Website Form,Negotiation,Region choose read.
571,5geDbOpfi2,Catherine Medina,Shelia,Williams,"Casey, Salazar and Arellano",(569)287-2759,+1-543-714-1612x0609,kimberlytrujillo@odonnell.com,marissamathis@monroe.net,http://webb.com/,Facebook Ads,Disqualified,Even size administration become.
572,WFM0x1eHMG,Ariana Cunningham,Marcia,Farrell,Dixon Ltd,(590)289-0002x4658,(208)883-5235x38036,droberts@lindsey-wheeler.com,hlee@graham.com,https://www.gillespie.com/,Referral,Proposal Sent,Write director sister mention usually change middle.
573,a94oGaRs1H,Penny Romero,Janet,Burch,Vaughan-Mcintosh,+1-887-646-3450,(790)362-1444,ualvarez@weeks.com,santosjorge@gutierrez.com,http://www.best.com/,Purchased List,Proposal Sent,Former pick perhaps account.
574,UJDUe2JQhP,Cathy Miranda,Heidi,Cole,Gilbert-Friedman,723.374.9203x37974,001-745-338-5618x37965,cole73+molinayvette@peterson.biz,ecaldwell@welch.com,http://vasquez-wagner.info/,Cold Email,Disqualified,Coach also into listen even discuss.
575,5geDbOpfi2,Catherine Medina,Shelia,Williams,"Casey, Salazar and Arellano",(569)287-2759,+1-543-714-1612x0609,kimberlytrujillo@odonnell.com,marissamathis@monroe.net,https://webb.com/,Facebook Ads,Disqualified,Off important decade together do conference beyond.
576,CqT5UceKQp,Lynn Vincent,Brian,Dunlap,Wolfe Ltd,482-928-8946,(582)305-8786x5459,katelyn71@shelton-moyer.info,ariana93@mcgrath-soto.com,http://stephens-maldonado.info/,Retargeting Ads,Disqualified,Require question outside study case admit not.
577,W7lOgqmgUZ,Jasmin Bowers,Anne,Camacho,Brewer LLC,613.978.8552x994,4598099968,obrienbill@melton-lin.com,bradymanuel@rosario-scott.com,http://www.brooks-montgomery.com/,Retargeting Ads,Disqualified,Information as serious find large forward pass theory.
578,dqgSh52YZH,Sonya Pearson,Tim,Simpson,Li PLC,001-238-883-4635x88666,546.547.7339x1260,katrinakaiser@meyers-fitzpatrick.biz,cochranshaun@nguyen.com,http://www.greene.com/,Google Ads,Qualified,Federal throw dream crime.
579,HulTEH9hZ7,Leonard Barker,Kimberly,Oliver,Gray-Powers,+1-766-523-6421x33633,622-990-3195x383,oscar02@medina-campbell.com,jeffery27@wilkerson.com,http://juarez.com/,Social Media,Proposal Sent,Third order politics them look.
580,H2jxIHms5E,Keith Murillo,Andrea,A.,"Good, Arnold and Guerrero",001-947-560-3474x9474,687.368.7854x229,bradleygabriela@munoz-frost.com,iperry@ruiz-bolton.info,http://www.hicks.info/,Organic Search (SEO),Re-engagement,Particular adult road health only.
581,GJRBpWrezJ,Roger Bowen,Troy,Schaefer,Underwood-Poole,(517)761-3701,351.666.8543x48010,trevor27@roman.com,tanner29@schmidt.com,https://www.macdonald.org/,Website Form,Negotiation,With president own room knowledge.
582,6vikvo2mtR,Earl Harrington,Carl,S.,"Conner, Rogers and Henry",501-271-5200x9531,626.434.8844x35833,trevinoadrienne@matthews.org,xbarber@walsh.com,https://pope.com/,Cold Call,Contacted,Family build bank morning.
583,2iLLOEYo07,Ethan Mckay,Vicki,Pope,Luna Inc,667-360-7717,(943)716-0685,wpope@trevino.com,chloe27@gay.info,http://johns-woods.net/,Social Media,New Lead,Region realize conference argue bit color degree.
584,8OmYqVFzoG,Robin Chavez,Veronica,Villarreal,Townsend and Sons,908.307.7691,(568)319-1477x3091,rochaariana@salinas.com,annette15@schmitt.com,http://www.rivera-simpson.info/,Cold Call,Proposal Sent,Writer measure add.
585,HegZ1lZCWp,Stuart Baird,Wayne,Horne,Hatfield Ltd,466-803-4607,374-512-3059x953,klarsen@leon.com,waltervincent@ramsey.com,https://hutchinson-richard.com/,Podcast,Re-engagement,Against pay traditional billion.
586,HulTEH9hZ7,Leonard Barker,Kimberly,O.,Gray-Powers,622-990-3195x383,+1-766-523-6421x33633,jeffery27@wilkerson.com,oscar02+sandovalyvette@medina-campbell.com,http://juarez.com/,Social Media,Proposal Sent,Third order politics them look.
587,ghRGg8JuAV,Jennifer Rollins,Melanie,Shaw,"Cole, Taylor and Vargas",681.226.9649x46964,944-783-8758x11042,shawnaalvarez@stewart-marks.biz,ralph40@randall-white.com,http://www.melendez.com/,Retargeting Ads,Negotiation,Enjoy fear method century who manage course.
588,5apz9z4fP2,Olivia Crane,Jeremy,S.,Thornton LLC,001-337-648-6159x7081,379.395.3957x68488,ivan97@kirby.biz,tcarney+marievillegas@williams.biz,https://www.martinez.biz/,Website Form,Negotiation,Region choose read.
589,UScNkOotyb,Dan Mosley,Bridget,M.,"Yang, Sexton and Hopkins",(426)810-0988x97451,578.362.9318,hcarpenter@avery-tyler.com,nina30@montgomery-buck.org,https://blevins.org/,Purchased List,Closed Lost,Despite sing clearly system.
590,0bog0lBXtO,Joy Solis,Gene,Pierce,Zimmerman-Black,+1-763-207-0886x31224,001-780-879-0567x690,darrell37+delgadozachary@blevins.com,ray52@suarez-gonzalez.com,http://www.ball.com/,Trade Show,Disqualified,Newspaper staff color prepare.
591,dfYGFlGBsd,Luke Terry,Brittany,Calderon,"May, Mcconnell and Mckenzie",+1-347-289-0696,283.687.7989x045,louisgarcia@brooks-morales.com,myersmindy@oliver-duarte.com,http://www.benson.biz/,Website Form,New Lead,Town and beautiful modern deep life newspaper recognize.
592,5ow4rTFwlf,Ryan Holder,Beverly,Galvan,Anderson LLC,+1-203-916-6437x786,(249)323-6421,stevensonautumn@downs-sparks.com,luis39@ashley.net,https://dalton.com/,Podcast,Re-engagement,Enjoy figure red nature response two against.
593,5EdaLEChGu,Jason Bright,Abigail,Joseph,Brooks-Stone,(297)564-8275,+1-282-338-6866x1381,qchapman@kline-meza.com,shermaneric@levy.com,https://neal.net/,Google Ads,Disqualified,President tree over body.
594,8I4xY5xdsP,Javier Dillon,Dakota,G.,Gibson-Harrington,(491)680-3656x733,5256953732,alison42@hanson.com,bianca64@ferguson.com,https://clements.com/,Content Marketing,Qualified,System forget his strong.
595,cDacNwIqcv,Belinda Calderon,Marvin,Cummings,Payne Inc,881-237-3263x452,+1-278-748-9918x023,phays@walsh.com,marvin70@cantrell.com,https://brandt-friedman.com/,Cold Email,New Lead,Congress way difference prevent choose spend.
596,JpTmKO2pXu,Benjamin Hester,Tasha,Gray,"Nielsen, Escobar and Mcdowell",+1-264-564-8281x6415,+1-477-798-9268x12480,marisa85@rodriguez-paul.com,whiteheaddillon@wall.org,http://lawson.biz/,Partner Program,Re-engagement,Everything civil president you.
597,xalg25c9Ik,Mikayla Melton,Carolyn,L.,"Richardson, Macdonald and Rowe",603-983-0529x94219,001-416-800-1807x09865,janeduran@tapia.com,stantonmegan+whitneysamantha@perry.com,http://oneill.com/,Other,Re-engagement,Discussion respond test although fight.
